text,text_with_ruby,author,source,mora_count,is_575,season,confidence,has_moon,has_autumn
首縮め雪解雫を仰ぎつつ,首縮め雪解雫《ゆきげしずく》を仰ぎつつ,高浜虚子,六百五十句,17,True,冬,1.0,False,False
寒灯下明暗もなき思惟かな,寒灯下明暗もなき思惟《しゆい》かな,高浜虚子,六百五十句,18,False,冬,0.7999999999999999,False,False
汚れたる雪の山家に日脚のぶ,汚《よご》れたる雪の山家《やまが》に日脚《ひあし》のぶ,高浜虚子,六百五十句,17,True,冬,0.9,False,False
二月十五日　即事。小諸。,二月十五日　即事。小諸。,高浜虚子,六百五十句,18,False,秋,0.7,True,True
君が住む其山里に積る雪,君が住む其《その》山里に積る雪,高浜虚子,六百五十句,18,False,冬,0.7,False,False
雪あるを忘れて山家暮しかな,雪あるを忘れて山家暮しかな,高浜虚子,六百五十句,18,False,冬,0.7999999999999999,False,False
山里の雛の花は猫柳,山里の雛《ひいな》の花は猫柳,高浜虚子,六百五十句,16,False,春,0.7,False,False
春浅し若殿原の馬逸り,春浅し若殿原《わかとのばら》の馬逸《はや》り,高浜虚子,六百五十句,15,False,春,0.6,False,False
霜解の門辺に人の行きなやみ,霜解《しもどけ》の門辺に人の行きなやみ,高浜虚子,六百五十句,19,False,冬,0.6,False,False
お茶うけの雛のあられに貝杓子,お茶うけの雛《ひな》のあられに貝杓子《かいじゃくし》,高浜虚子,六百五十句,18,False,春,0.7,False,False
天井にとゞけと雛の高御座,天井にとゞけと雛《ひな》の高御座《たかみくら》,高浜虚子,六百五十句,16,False,春,0.7,False,False
雛無くて雛の餅搗く伏屋かな,雛《ひな》無《な》くて雛の餅搗《つ》く伏屋《ふせや》かな,高浜虚子,六百五十句,15,False,春,0.7,False,False
カレンダーめくりあらはる雛の日,カレンダーめくりあらはる雛《ひいな》の日,高浜虚子,六百五十句,17,True,春,0.9,False,False
雛無したゞ掃除せしばかりなり,雛《ひいな》無《な》したゞ掃除せしばかりなり,高浜虚子,六百五十句,17,True,春,1.0,False,False
下萌や石をうごかすはかりごと,下萌《したもえ》や石をうごかすはかりごと,高浜虚子,六百五十句,17,True,,0.8,False,False
春雨の相合傘の柄漏りかな,春雨《はるさめ》の相合傘《あいあいがさ》の柄漏《えも》りかな,高浜虚子,六百五十句,17,True,春,1.0,False,False
春雨のかくまで暗くなるものか,春雨のかくまで暗くなるものか,高浜虚子,六百五十句,17,True,春,1.0,False,False
恋めきて男女はだしや春の雨,恋めきて男女はだしや春の雨,高浜虚子,六百五十句,18,False,春,0.7,False,False
だき抱へ跳り渡りぬ春の水,だき抱《かか》へ跳《おど》り渡りぬ春の水,高浜虚子,六百五十句,17,True,春,0.9,False,False
春水に逆さになりて手を洗ふ,春水《しゅんすい》に逆さになりて手を洗ふ,高浜虚子,六百五十句,18,False,春,0.7,False,False
山登り憩へと云へば憩ひもし,山登り憩《いこ》へと云《い》へば憩ひもし,高浜虚子,六百五十句,17,True,,0.9,False,False
夏山にもて来て呉れし椅子に掛け,夏山にもて来て呉《く》れし椅子《いす》に掛け,高浜虚子,六百五十句,19,False,夏,0.6,False,False
雨浸みて巌の如き大夏木,雨浸《し》みて巌《いわお》の如き大夏木《おおなつき》,高浜虚子,六百五十句,15,False,夏,0.6,False,False
急ぎ来る五月雨傘の前かしぎ,急ぎ来る五月雨傘《さみだれがさ》の前かしぎ,高浜虚子,六百五十句,18,False,秋,0.7,True,True
五月雨の相合傘は書生なり,五月雨の相合傘は書生《しょせい》なり,高浜虚子,六百五十句,19,False,秋,0.7,True,True
夏山の水際立ちし姿かな,夏山の水際立《みずぎわだ》ちし姿かな,高浜虚子,六百五十句,16,False,夏,0.7999999999999999,False,False
髪の先蛇の如くに洗ひをり,髪の先蛇の如くに洗ひをり,高浜虚子,六百五十句,17,True,,0.8,False,False
連峯の高嶺々々に夏の雲,連峯の高嶺々々《たかねたかね》に夏の雲,高浜虚子,六百五十句,17,True,夏,0.9,False,False
黒蝶の何の誇りも無く飛びぬ,黒蝶《くろちょう》の何の誇りも無く飛びぬ,高浜虚子,六百五十句,19,False,春,0.7,False,False
夏蝶の簾に当り飛び去りぬ,夏蝶の簾《すだれ》に当り飛び去りぬ,高浜虚子,六百五十句,19,False,春,0.7,False,False
惨として日をとゞめたる大夏木,惨《さん》として日をとゞめたる大夏木,高浜虚子,六百五十句,18,False,夏,0.7,False,False
ありなしの簾の風を顧みし,ありなしの簾の風を顧みし,高浜虚子,六百五十句,15,False,,0.6,False,False
豆の蔓月にさ迷ふ如くなり,豆の蔓《つる》月にさ迷ふ如くなり,高浜虚子,六百五十句,17,True,秋,1.0,True,True
流れ星悲しと言ひし女かな,流れ星悲しと言ひし女かな,高浜虚子,六百五十句,17,True,,0.9,False,False
膝抱いて蘆のまろ屋の涼しさよ,膝《ひざ》抱いて蘆《あし》のまろ屋の涼しさよ,高浜虚子,六百五十句,19,False,,0.6,False,False
三味置きて語る花火の宵なりし,三味《しゃみ》置きて語る花火の宵《よい》なりし,高浜虚子,六百五十句,19,False,,0.6,False,False
蝉取の網過ぎてゆく塀の外,蝉取《せみとり》の網過ぎてゆく塀《へい》の外,高浜虚子,六百五十句,18,False,夏,0.7,False,False
秋草をたゞ挿し賤しからざりし,秋草をたゞ挿《さ》し賤《いや》しからざりし,高浜虚子,六百五十句,16,False,秋,0.7999999999999999,False,True
怪談はゆうべでしまひ秋の立つ,怪談はゆうべでしまひ秋の立つ,高浜虚子,六百五十句,18,False,秋,0.7999999999999999,False,True
稲妻の包みて小さき伏屋かな,稲妻の包みて小《ち》さき伏屋かな,高浜虚子,六百五十句,18,False,秋,0.7999999999999999,False,True
膝に来て消ゆる稲妻薄きかな,膝に来て消ゆる稲妻薄きかな,高浜虚子,六百五十句,19,False,秋,0.7,False,True
稲稔り蜻蛉つるみ子を背負ひ,稲稔《みの》り蜻蛉《とんぼう》つるみ子を背負ひ,高浜虚子,六百五十句,18,False,秋,0.7,False,True
秋暑し主まうけの拭き掃除,秋暑し主《あるじ》まうけの拭《ふ》き掃除,高浜虚子,六百五十句,18,False,秋,0.7,False,True
大夏木日を遮りて余りある,大夏木日を遮《さえぎ》りて余りある,高浜虚子,六百五十句,19,False,夏,0.6,False,False
鬼灯の赤らみもして主ぶり,鬼灯《ほおずき》の赤らみもして主《あるじ》ぶり,高浜虚子,六百五十句,17,True,,0.8,False,False
夕立や隣りの竿の干衣,夕立や隣りの竿《さお》の干衣《ほしごろも》,高浜虚子,六百五十句,17,True,夏,0.9,False,False
割合に小さき擂粉木胡麻をすり,割合に小《ち》さき擂粉木《すりこぎ》胡麻《ごま》をすり,高浜虚子,六百五十句,17,True,,0.8,False,False
戸隠の山々沈み月高し,戸隠《とがくし》の山々沈み月高し,高浜虚子,六百五十句,17,True,秋,1.0,True,True
あまり明き月に寝惜む女かな,あまり明《あか》き月に寝惜《ねおし》む女かな,高浜虚子,六百五十句,17,True,秋,1.0,True,True
月の下生なきものゝ如く行く,月の下生なきものゝ如く行く,高浜虚子,六百五十句,17,True,秋,0.9,True,True
新米や百万石を一握り,新米や百万石を一握り,高浜虚子,六百五十句,17,True,,0.8,False,False
獺祭忌鳴雪以下も祭りけり,獺祭忌《だっさいき》鳴雪《めいせつ》以下も祭りけり,高浜虚子,六百五十句,19,False,冬,0.7,False,False
何事も野分一過の心かな,何事も野分《のわき》一過の心かな,高浜虚子,六百五十句,17,True,,0.9,False,False
湯殿ほとともりて月の伏家かな,湯殿《ゆどの》ほとともりて月の伏家かな,高浜虚子,六百五十句,18,False,秋,0.7999999999999999,True,True
山の月ぐん／＼昇り荒々し,山の月ぐん／＼昇《のぼ》り荒々し,高浜虚子,六百五十句,15,False,秋,0.7,True,True
案山子我に向ひて問答す,案山子《あんざんし》我に向ひて問答す,高浜虚子,六百五十句,17,True,,0.8,False,False
黄しめじを又つが茸を貰ひけり,黄しめじを又つが茸《たけ》を貰《もら》ひけり,高浜虚子,六百五十句,18,False,,0.7,False,False
秋晴の名残の小諸杖ついて,秋晴の名残の小諸《こもろ》杖ついて,高浜虚子,六百五十句,18,False,秋,0.7,False,True
蔓もどき情はもつれ易きかな,蔓《つる》もどき情はもつれ易《やす》きかな,高浜虚子,六百五十句,16,False,,0.7,False,False
菊畑乱れて主書に対す,菊畑乱れて主《あるじ》書に対す,高浜虚子,六百五十句,17,True,,0.8,False,False
湖の蘆荻漸く枯れんとす,湖の蘆荻《ろてき》漸《ようや》く枯れんとす,高浜虚子,六百五十句,16,False,冬,0.7,False,False
かく縁の高きに上り下りにけん,かく縁の高きに上り下《お》りにけん,高浜虚子,六百五十句,17,True,,0.8,False,False
秋水に蠑浮みて沈みけり,秋水《しゅうすい》に蠑《いもり》浮みて沈みけり,高浜虚子,六百五十句,17,True,秋,1.0,False,True
念力のゆるみし小春日和かな,念力のゆるみし小春日和《こはるびより》かな,高浜虚子,六百五十句,17,True,春,1.0,False,False
うち仰ぎ時雨るといひて船出かな,うち仰ぎ時雨《しぐ》るといひて船出かな,高浜虚子,六百五十句,18,False,,0.7,False,False
大原は近し濃紅葉牛車,大原は近し濃紅葉《こもみじ》牛車《うしぐるま》,高浜虚子,六百五十句,17,True,秋,0.9,False,True
もののふの八十宇治川の秋の水,もののふの八十《やそ》宇治川《うじがわ》の秋の水,高浜虚子,六百五十句,17,True,秋,0.9,False,True
宇治川のほとりの宿の夜寒かな,宇治川のほとりの宿の夜寒《よさむ》かな,高浜虚子,六百五十句,19,False,冬,0.7,False,False
生姜湯に顔しかめけり風邪の神,生姜湯《しょうがゆ》に顔しかめけり風邪《かぜ》の神,高浜虚子,六百五十句,17,True,,0.8,False,False
腰あげてすぐ又坐る冬籠,腰あげてすぐ又坐る冬籠《ふゆごもり》,高浜虚子,六百五十句,17,True,冬,0.9,False,False
我こゝにかくれ終りし大冬木,我こゝにかくれ終りし大冬木《おおふゆき》,高浜虚子,六百五十句,16,False,冬,0.7,False,False
椿艶これに対して老ひとり,椿《つばき》艶《えん》これに対して老ひとり,高浜虚子,六百五十句,17,True,,0.8,False,False
庭散歩椿に向ひまた背き,庭散歩椿に向ひまた背《そむ》き,高浜虚子,六百五十句,17,True,,0.8,False,False
妻妾のともにほゝ笑む菊を剪る,妻妾《さいしょう》のともにほゝ笑む菊を剪《き》る,高浜虚子,六百五十句,17,True,,0.8,False,False
春蘭の曾ての山の日を恋ひて,春蘭《しゅんらん》の曾《かつ》ての山の日を恋ひて,高浜虚子,六百五十句,19,False,春,0.6,False,False
久々に家を出づれば春の泥,久々《ひさびさ》に家を出づれば春の泥《どろ》,高浜虚子,六百五十句,18,False,春,0.7,False,False
針山も見えて尼寺梅の花,針山も見えて尼寺梅の花,高浜虚子,六百五十句,18,False,春,0.7,False,False
尼寺の縁側近きもの芽かな,尼寺の縁側近きもの芽かな,高浜虚子,六百五十句,18,False,,0.7,False,False
岩伝ひ下り来る人や春の水,岩伝ひ下り来る人や春の水,高浜虚子,六百五十句,19,False,春,0.6,False,False
春水に両手ひろげて愉快なり,春水《しゅんすい》に両手ひろげて愉快なり,高浜虚子,六百五十句,19,False,春,0.7,False,False
海女沈む海に遊覧船浮む,海女《あま》沈む海に遊覧船浮む,高浜虚子,六百五十句,17,True,,0.8,False,False
昔男花に一句のありやなしや,昔男花に一句のありやなしや,高浜虚子,六百五十句,18,False,,0.7,False,False
羽痛めたる蝶々の憂き眉毛,羽痛めたる蝶々の憂《う》き眉毛《まゆげ》,高浜虚子,六百五十句,17,True,春,0.9,False,False
春の夜や互に通ふ文使,春の夜《よ》や互に通ふ文使《ふみづかい》,高浜虚子,六百五十句,16,False,春,0.7,False,False
牡丹を風雨に任せつゝ嘆く,牡丹《ぼうたん》を風雨に任せつゝ嘆く,高浜虚子,六百五十句,17,True,,0.8,False,False
四月二十一日　偶成。,四月二十一日　偶成。,高浜虚子,六百五十句,16,False,秋,0.7,True,True
垣の竹青くつくろひ終りたる,垣の竹青くつくろひ終りたる,高浜虚子,六百五十句,17,True,,0.8,False,False
親雀人を恐れて見せにけり,親雀人を恐れて見せにけり,高浜虚子,六百五十句,17,True,,0.9,False,False
懸りゐる故人の額や夏座敷,懸《かか》りゐる故人の額や夏座敷,高浜虚子,六百五十句,19,False,夏,0.6,False,False
尼寺の蚊は殊更に辛辣に,尼寺の蚊は殊更《ことさら》に辛辣《しんらつ》に,高浜虚子,六百五十句,18,False,夏,0.7,False,False
古庭のででむしの皆動きをり,古庭のででむしの皆動きをり,高浜虚子,六百五十句,17,True,,0.8,False,False
北海の梅雨の港にかゝり船,北海《ほっかい》の梅雨《つゆ》の港にかゝり船,高浜虚子,六百五十句,15,False,春,0.6,False,False
